id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,postcode,rich,borough,before_pandemic
20761768,"$6,500 p/m or short term, 5 Star, LUX, Clean, Big",22066372,Hutch,Upper East Side,40.76401,-73.95929,Entire home/apt,211.0,7,29,2019-06-29,1.34,1,237,10065,1.0,Manhattan,1
20763209,Clean Chinatown Studio,10388662,Frances,Chinatown,40.71515,-73.99863,Entire home/apt,145.0,4,13,2019-06-10,0.63,1,86,10013,1.0,Manhattan,1
20847505,Charming Apartment on Central Park West!,84932767,Abigail,Upper West Side,40.78717,-73.96806,Entire home/apt,150.0,1,24,2019-05-02,1.08,1,27,10024,1.0,Manhattan,1
20871641,Great location!,15271873,Beth,Upper East Side,40.76117,-73.96104,Entire home/apt,150.0,7,5,2019-06-04,0.8,1,25,10065,1.0,Manhattan,1
20947437,UES Renovated Safe Location,100685031,Marvin,Upper East Side,40.76798,-73.95274,Entire home/apt,148.0,1,68,2019-06-17,3.09,1,98,10021,1.0,Manhattan,1
21026558,One private room in a brand new 2BR Penthouse!,15569216,Andrey,Upper West Side,40.78628,-73.97482,Private room,250.0,2,3,2019-05-05,0.2,1,94,10024,1.0,Manhattan,1
21091355,Comfortable and lovely furnished studio apartment,83786650,Bridge,Upper East Side,40.761390000000006,-73.96222,Entire home/apt,80.0,30,4,2019-02-07,0.26,8,272,10021,1.0,Manhattan,1
21112746,"Studio on UWS, three blocks from the Central Park",49046009,Anthony,Upper West Side,40.78607,-73.97717,Entire home/apt,180.0,5,27,2019-04-20,1.25,1,0,10024,1.0,Manhattan,1
21138538,Lavish 2 BR minutes from Central Park!,149977050,Ivan,Upper West Side,40.78631,-73.97752,Entire home/apt,199.0,2,27,2019-06-18,1.34,1,335,10024,1.0,Manhattan,1
21138717,Beautiful Manhattan Apt with Private Garden!,70307900,Dominique,Upper East Side,40.7766,-73.94861999999999,Entire home/apt,275.0,30,17,2019-05-12,0.79,1,196,10028,1.0,Manhattan,1
21161561,Spacious charming upper east side apartment,24088306,Ayhan,Upper East Side,40.77112,-73.96226,Entire home/apt,239.0,7,70,2019-07-01,3.76,1,185,10021,1.0,Manhattan,1
21161871,Entire apartment in Turtle Bay,3778274,AJ And Freddy,Midtown,40.75643,-73.96847,Entire home/apt,120.0,2,7,2019-01-01,0.36,2,0,10022,1.0,Manhattan,1
21172924,Midtown East,152852607,Jerry,Midtown,40.7557,-73.96871,Entire home/apt,185.0,3,35,2019-06-10,1.66,1,0,10022,1.0,Manhattan,1
21181643,"Midtown Manhattan shared Apartment,Prime Location",152948553,Lexy,Chelsea,40.751329999999996,-73.99671,Private room,99.0,1,77,2019-06-17,3.64,1,101,10018,1.0,Manhattan,1
21220573,Beautiful Clean Studio in Midtown East,85318599,Murphy,Midtown,40.75649,-73.97126,Entire home/apt,160.0,4,12,2019-06-18,0.59,1,0,10022,1.0,Manhattan,1
21230082,ALL new modern apartment of 2 bedroom NYC style!❤️,153419495,Dina,Upper East Side,40.762029999999996,-73.96607,Entire home/apt,378.0,1,72,2019-07-06,3.65,1,52,10022,1.0,Manhattan,1
21240926,Cozy studio in Upper East Side,11005274,Vanessa,Upper East Side,40.77179,-73.95585,Entire home/apt,125.0,5,48,2019-07-03,2.3,1,2,10021,1.0,Manhattan,1
21256268,"Cozy, Elegant & Spacious Studio in Upper East Side",1819910,Andrew,Upper East Side,40.77398,-73.95109000000001,Entire home/apt,170.0,2,51,2019-06-24,2.44,1,33,10028,1.0,Manhattan,1
21263728,Urban chic private guest suite in the heart of NY,16977462,Candice,Upper West Side,40.78642,-73.97652,Private room,125.0,5,38,2019-07-01,1.8,1,54,10024,1.0,Manhattan,1
21266810,Cozy One Bedroom in Upper East Side proper,19985344,Thelma,Upper East Side,40.76955,-73.95694,Entire home/apt,155.0,2,22,2019-06-02,1.04,1,7,10021,1.0,Manhattan,1
21364703,Gorgeous 1 BR/1BA where Soho meets West Village!,8480056,David,SoHo,40.727059999999994,-74.00476,Entire home/apt,170.0,2,17,2019-06-23,0.84,1,6,10013,1.0,Manhattan,1
21366948,"Best of the west! Sunny,quiet&huge! Ideal location",154714898,Gil,Upper West Side,40.78584,-73.97341999999999,Entire home/apt,350.0,5,31,2019-06-30,1.54,1,166,10024,1.0,Manhattan,1
21411274,Spacious Studio in the City close to all!,155148052,Amir,Upper East Side,40.777190000000004,-73.9511,Entire home/apt,139.0,2,45,2019-06-15,2.18,1,14,10028,1.0,Manhattan,1
21431963,Magical Space w/Incredible Cozy Energy,122374980,Matt,Upper West Side,40.784279999999995,-73.97665,Shared room,60.0,1,90,2019-06-13,4.35,4,77,10024,1.0,Manhattan,1
21434826,UES luxurious Penthouse with huge private terrace,9554878,Arturo,Upper East Side,40.76955,-73.95988,Entire home/apt,589.0,6,9,2019-06-29,0.49,1,4,10021,1.0,Manhattan,1
21441613,Exquisitely clean and beautiful UES apt home.,59405516,Anthony,Upper East Side,40.77183,-73.95534,Entire home/apt,233.0,6,15,2019-06-23,0.72,2,154,10075,1.0,Manhattan,1
21487220,UES 1BR Oasis,156081840,Oren,Upper East Side,40.76767,-73.95609,Entire home/apt,225.0,2,7,2019-05-06,0.37,1,0,10021,1.0,Manhattan,1
21516275,UES Modern Style 1 Bedroom Near 2 Ave Subway Line,156352453,Lyjah,Upper East Side,40.76667,-73.9587,Entire home/apt,200.0,2,41,2019-06-23,2.06,1,158,10021,1.0,Manhattan,1
21577679,"Fabulous, Spacious Studio by CP. An Artful Retreat",32230738,Allison,Upper West Side,40.78737,-73.97293,Entire home/apt,145.0,3,75,2019-06-25,3.73,1,110,10024,1.0,Manhattan,1
21596214,Broadway Studio,7138636,Page,Upper West Side,40.78544,-73.97869,Entire home/apt,116.0,3,15,2019-05-13,0.77,1,0,10024,1.0,Manhattan,1
21624428,Quiet Upper West Side Brownstone Oasis,89013063,Gabriella,Upper West Side,40.78901,-73.98057,Entire home/apt,199.0,5,12,2019-06-30,1.35,1,12,10024,1.0,Manhattan,1
21727407,3.5 MLN usd 2 bedroom LOFT in TriBeCa (4),68707439,Gipsy Properties,Tribeca,40.71994,-74.00332,Entire home/apt,350.0,14,21,2019-05-20,1.08,3,181,10013,1.0,Manhattan,1
21733545,++A Global Beat hideaway Room in Manhattan,3464645,Sybilla Michelle,Hell's Kitchen,40.75575,-73.99374,Private room,175.0,2,44,2019-06-30,2.26,3,133,10018,1.0,Manhattan,1
21738886,UES Manhattan full service doorman building 2 BR,158334115,Leslie,Upper East Side,40.762370000000004,-73.96374,Entire home/apt,500.0,2,12,2019-05-06,0.78,1,85,10065,1.0,Manhattan,1
21751275,Modern West Soho Apartment,27551651,Rachel,SoHo,40.72591,-74.00395999999999,Entire home/apt,225.0,2,9,2019-04-30,0.49,1,6,10013,1.0,Manhattan,1
21769473,Designer's Own Soho Loft,4654206,Ethan,SoHo,40.721309999999995,-73.99816,Entire home/apt,495.0,5,2,2019-02-07,0.17,1,2,10013,1.0,Manhattan,1
21781507,Spacious Apt near UN Plaza 2 Queen size bed for 5,158710682,Cedar,Midtown,40.7548,-73.96966,Entire home/apt,193.0,2,75,2019-06-28,3.84,3,105,10022,1.0,Manhattan,1
21810960,"Loft For Events, Meetings & Content Creation",150522833,Jack,Midtown,40.7513,-73.98333000000001,Entire home/apt,600.0,1,20,2019-06-14,1.09,1,169,10018,1.0,Manhattan,1
21850183,Perfect apartment for 2 (in Manhattan),49661012,Nompakamiso,Upper East Side,40.77408,-73.95504,Entire home/apt,130.0,5,6,2019-05-13,0.33,1,7,10075,1.0,Manhattan,1
21867598,Manhattan Luxury & Cozy Studio,130183779,Arianne,Financial District,40.70407,-74.00885,Entire home/apt,200.0,1,13,2019-07-07,0.67,1,1,10005,1.0,Manhattan,1
21880038,WeLive Wall Street -- 4 Bedroom,159610596,WeWork,Financial District,40.70458,-74.00755,Entire home/apt,425.0,1,127,2019-07-06,6.68,6,253,10005,1.0,Manhattan,1
21883309,NEW 2-Bedroom MODERN & CENTRALLY LOCATED APARTMENT,158444643,Alejandro,Hell's Kitchen,40.754529999999995,-73.99526,Entire home/apt,250.0,3,57,2019-05-11,2.97,1,0,10018,1.0,Manhattan,1
21884758,The Gray Room,10979123,Anjelica,Hell's Kitchen,40.7548,-73.9965,Entire home/apt,170.0,3,26,2019-06-21,1.4,1,1,10018,1.0,Manhattan,1
21885677,Cozy apt near Bloomingdales and Central Park.,70055156,Yngridd,Midtown,40.75893,-73.9636,Entire home/apt,200.0,1,77,2019-06-19,4.03,1,268,10022,1.0,Manhattan,1
21892596,Iconic NYC Brownstone Apartment on Upper East Side,157642917,Lauren,Upper East Side,40.77089,-73.95945999999999,Entire home/apt,125.0,5,13,2019-03-15,0.68,1,0,10021,1.0,Manhattan,1
21915201,Soho 2 Bedroom Private Terrace,159903889,Patricia,SoHo,40.72067,-74.00024,Entire home/apt,400.0,4,42,2019-06-22,2.13,1,306,10013,1.0,Manhattan,1
21948560,Luxury Skyline Views! Best Panaromic Views Of NYC.,23001368,Sofia,Tribeca,40.71735,-74.00605,Entire home/apt,850.0,2,14,2019-06-19,0.76,1,36,10013,1.0,Manhattan,1
21958889,Upper West Side Brownstone Duplex by Central Park,160306249,Andy,Upper West Side,40.78165,-73.9749,Private room,55.0,2,14,2019-06-29,0.81,2,0,10024,1.0,Manhattan,1
21983547,"Spacious, Bright 1 BR in Prime Midtown West",12128527,Andy,Chelsea,40.75172,-73.99784,Entire home/apt,225.0,2,38,2019-07-01,2.0,2,257,10018,1.0,Manhattan,1
21984189,Bryant Park,160520133,Jay,Midtown,40.75288,-73.98526,Entire home/apt,250.0,7,11,2019-07-03,0.58,1,265,10018,1.0,Manhattan,1
22005115,Two floor apartment near Central Park,82746113,Cecilia,Upper West Side,40.78761,-73.96862,Entire home/apt,135.0,5,1,2019-06-30,1.0,2,145,10024,1.0,Manhattan,1
22035507,Tudor City,20513673,Vera,Midtown,40.75417,-73.96556,Entire home/apt,90.0,6,6,2019-06-02,0.31,1,31,10022,1.0,Manhattan,1
22037644,Restorative haven in a great neighborhood,46972551,Catherine,Upper West Side,40.786229999999996,-73.98146,Entire home/apt,110.0,2,33,2019-06-19,1.74,1,6,10024,1.0,Manhattan,1
22043565,Perfect UWS Prewar 1 bedroom apartment!,160991451,Maurine,Upper West Side,40.79119,-73.9782,Entire home/apt,150.0,5,6,2019-03-14,0.32,1,0,10024,1.0,Manhattan,1
22044014,Entire Studio Steps from Central Park,105341430,Kseniya,Upper West Side,40.78608,-73.97251999999999,Entire home/apt,100.0,1,116,2019-07-02,5.99,1,65,10024,1.0,Manhattan,1
22062492,Studio Apt -Upper East Side,94543911,Gabrielle,Upper East Side,40.77176,-73.94943,Entire home/apt,115.0,2,2,2019-01-01,0.26,1,0,10075,1.0,Manhattan,1
22063652,Charming Central Park Studio Awaits!,161160095,Walter,Upper West Side,40.787259999999996,-73.96866999999999,Entire home/apt,170.0,3,42,2019-07-01,2.19,1,4,10024,1.0,Manhattan,1
22085782,Large luxury apartment in Tribeca,107955341,Michelle,Tribeca,40.71503,-74.00702,Entire home/apt,400.0,2,5,2019-05-06,0.39,1,0,10007,1.0,Manhattan,1
22143436,Chelsea 1 Bedroom Gem!,22967048,Marie,Chelsea,40.75206,-73.99829,Entire home/apt,200.0,3,43,2019-06-29,2.34,1,63,10018,1.0,Manhattan,1
22192285,Chez Cozy,162152103,Sarah,Upper East Side,40.771409999999996,-73.94985,Entire home/apt,150.0,7,4,2019-04-26,0.35,1,0,10075,1.0,Manhattan,1
22251884,Authentic and Open Tribeca Loft,16897284,Hugh,Tribeca,40.71813,-74.00538,Entire home/apt,325.0,1,35,2019-06-25,1.84,1,141,10013,1.0,Manhattan,1
22265765,2Br~Prime Upper east~Central park~10 Min,162280872,Izi,Upper East Side,40.77466,-73.94748,Entire home/apt,150.0,30,5,2019-06-01,0.29,13,140,10028,1.0,Manhattan,1
22306300,Stylish spacious 1 bd centrally located in Midtown,10730227,Juliana,Hell's Kitchen,40.75547,-73.99513,Entire home/apt,162.0,3,9,2019-01-01,0.49,1,0,10018,1.0,Manhattan,1
22338296,Two Bedroom UES Apartment with Great Amenities,16026189,Rob,Upper East Side,40.77604,-73.95100000000001,Entire home/apt,200.0,2,8,2019-05-26,0.5,2,3,10028,1.0,Manhattan,1
22376920,"Quiet, Cozy Room | Heart of Midtown! | Steps to UN",163626113,Alexis,Midtown,40.75349,-73.96545,Private room,160.0,2,107,2019-06-30,5.73,1,49,10022,1.0,Manhattan,1
22376956,Best view of the Empire State in all NYC!,707534,Nanda,Theater District,40.75462,-73.9864,Entire home/apt,330.0,2,9,2019-05-28,0.48,1,5,10018,1.0,Manhattan,1
22406251,Manhattan room,163905917,Matilda,Hell's Kitchen,40.75692,-73.9979,Private room,80.0,2,7,2019-01-01,0.38,3,0,10018,1.0,Manhattan,1
22419704,"The ""TriBeCa LOFT"" #3 | A stylish 2 bed apt",3231509,Annamaria,Tribeca,40.72052,-74.00365,Entire home/apt,499.0,14,23,2019-05-09,1.27,4,1,10013,1.0,Manhattan,1
22448088,Room for rent in the heart of Manhattan,686385,Ava,Upper East Side,40.775090000000006,-73.95554,Private room,80.0,1,58,2019-06-23,3.64,1,45,10028,1.0,Manhattan,1
22478609,Manhattan -Top Location - Full Apartment,164806814,Nl,Midtown,40.75993,-73.96342,Entire home/apt,140.0,4,52,2019-06-17,3.03,1,242,10022,1.0,Manhattan,1
22485639,61st east room C manhattan private,164886138,Eliahu,Upper East Side,40.762209999999996,-73.96726,Entire home/apt,140.0,1,43,2019-06-29,2.51,11,281,10022,1.0,Manhattan,1
22495520,❤️ Furnished One Bedroom with Terrace!! ★★★★★,15740291,Mark,Midtown,40.75388,-73.96727,Entire home/apt,125.0,2,109,2019-06-25,5.95,1,53,10022,1.0,Manhattan,1
22553501,Central Park Cozy Home,165715198,Robert,Midtown,40.760059999999996,-73.96540999999999,Private room,70.0,1,52,2019-05-26,2.88,1,128,10022,1.0,Manhattan,1
22663674,2-bedroom in the heart of Upper West Side.,3889408,Jed,Upper West Side,40.782959999999996,-73.98252,Entire home/apt,545.0,2,47,2019-06-27,2.79,1,269,10024,1.0,Manhattan,1
22734483,~Beautiful 1 Bedroom Apt in Prime Upper East Side~,45241930,Juline,Upper East Side,40.77207,-73.95599,Entire home/apt,150.0,60,6,2019-07-02,0.36,3,33,10075,1.0,Manhattan,1
22761054,Bright spacious Studio overlooking Manhattan,168121995,Mayra,Midtown,40.75241,-73.98558,Entire home/apt,120.0,180,3,2019-01-31,0.42,1,299,10018,1.0,Manhattan,1
22878805,Clean and Classy Central Park Studio,425702,Kim & John,Upper East Side,40.76805,-73.96765,Entire home/apt,169.0,1,67,2019-06-26,3.81,1,186,10021,1.0,Manhattan,1
22881110,"Spacious & Quiet 1 Br Upper West Side, close to CP",120981856,Rgh,Upper West Side,40.78941,-73.97166999999999,Entire home/apt,145.0,7,9,2019-06-02,0.55,1,80,10024,1.0,Manhattan,1
22905091,Charming Family Style Brownstone Apartment,169546851,Katiuscia,Upper East Side,40.76365,-73.96683,Entire home/apt,275.0,2,63,2019-06-19,3.9,1,239,10065,1.0,Manhattan,1
22940490,Modern Upper East Side Apartment,51591390,Natalia,Upper East Side,40.77251,-73.95113,Shared room,75.0,1,30,2019-06-22,2.92,1,8,10075,1.0,Manhattan,1
22986139,2br 2ba Huge pristine Nolita loft,7465567,Nick,Little Italy,40.71889,-73.99686,Entire home/apt,400.0,2,2,2019-03-10,0.19,2,3,10013,1.0,Manhattan,1
23023728,"Cozy, Full 1 Bedroom Apartment Near Central Park",12417778,Turner,Upper East Side,40.77395,-73.95493,Entire home/apt,100.0,3,16,2019-06-26,0.95,1,20,10075,1.0,Manhattan,1
23027784,Stylish Upper East Side Brownstone Studio,56283770,Lia,Upper East Side,40.76327,-73.96766,Entire home/apt,145.0,30,1,2019-06-17,1.0,6,122,10065,1.0,Manhattan,1
23091460,Lovely Central Park duplex w/ large outdoor patio,104425922,Matthew,Upper East Side,40.7773,-73.95652,Entire home/apt,225.0,2,12,2019-06-17,0.71,1,363,10028,1.0,Manhattan,1
23128460,Intimate Studio in the UES,5669820,Charles,Upper East Side,40.77029,-73.95526,Entire home/apt,115.0,4,26,2019-06-26,1.66,1,16,10021,1.0,Manhattan,1
23190292,Gorgeous Studio Apartment in the heart of Manhatan,13900556,Iryna,Upper East Side,40.772259999999996,-73.95631,Entire home/apt,145.0,5,5,2019-04-09,0.3,1,0,10075,1.0,Manhattan,1
23233925,"8 mins to Central Park,3 mins to Subway,Guest Room",14320524,Andrea,Upper East Side,40.77603,-73.95573,Private room,99.0,3,35,2019-07-07,2.22,1,162,10028,1.0,Manhattan,1
23273676,Little Italy Spacious Room,116976293,Topher,Little Italy,40.71913,-73.99835,Private room,69.0,2,45,2019-06-16,2.75,2,0,10013,1.0,Manhattan,1
23355382,THE SNUG Luxury Hotel Studio at 56th/Park,8990438,K.C.,Midtown,40.75978,-73.97159,Entire home/apt,169.0,30,48,2019-03-30,3.27,1,325,10022,1.0,Manhattan,1
23429109,Your Chic NYC 1 bed Apt near Central Park,97168718,Chloe,Upper West Side,40.78654,-73.97663,Private room,95.0,5,20,2019-06-09,1.42,2,104,10024,1.0,Manhattan,1
23436576,1 bedroom with 3 beds in the heart of Times Square,174816758,Kerri,Hell's Kitchen,40.7551,-73.99363000000001,Entire home/apt,200.0,3,81,2019-07-07,5.8,1,189,10018,1.0,Manhattan,1
23449907,"Light-drenched 2-bedroom apt, prime location中国城",2148510,Joanna,Chinatown,40.717079999999996,-73.99908,Entire home/apt,145.0,29,18,2019-05-31,1.13,1,155,10013,1.0,Manhattan,1
23470849,Perfect room in between walks&fun in Manhattan,22188,Laura,Upper West Side,40.78046,-73.98818,Private room,90.0,3,2,2019-04-30,0.63,2,339,10069,1.0,Manhattan,1
23485307,Hotel-like Studio- loft Wall Street,170477315,Tanya,Financial District,40.70234,-74.01047,Entire home/apt,130.0,2,77,2019-06-30,4.7,1,85,10004,1.0,Manhattan,1
23485972,3 Bed + 2 Bath Trendy Upper East Apartment,24501817,Amanda Rose,Upper East Side,40.76398,-73.96581,Entire home/apt,479.0,1,52,2019-07-01,3.24,1,3,10065,1.0,Manhattan,1
23497936,COZY APARTMENT IN CENTRAL PARK,154955520,Natalia Carolina,Upper East Side,40.77255,-73.96323000000001,Entire home/apt,126.0,3,52,2019-06-16,3.27,1,35,10021,1.0,Manhattan,1
23514988,LUXE PRIVATE HUGE 30FL ONE OF A KIND VIEW! UES,170271533,Lindsay,Upper East Side,40.77388,-73.94913000000001,Private room,83.0,1,75,2019-06-30,4.57,1,44,10028,1.0,Manhattan,1
23595013,Studio Apartment in Manhattan,5709606,Megan,Upper East Side,40.77154,-73.95573,Entire home/apt,175.0,3,24,2019-01-01,1.48,1,0,10021,1.0,Manhattan,1
23683924,Stunning designer loft in the heart of Downtown,6238348,Patrizio,Civic Center,40.71353,-73.99925,Entire home/apt,220.0,15,4,2019-05-01,0.25,1,9,10007,1.0,Manhattan,1
23709995,Comfortable 1 Bedroom Gem in Chinatown / Lil Italy,153390633,Michelle,Chinatown,40.71735,-73.99956,Entire home/apt,80.0,1,73,2019-06-27,4.54,1,183,10005,1.0,Manhattan,1
23857107,Spacious 1 Bedroom in TriBeCa,16308520,Ryan,Tribeca,40.71359,-74.01049,Entire home/apt,150.0,3,8,2019-06-11,0.51,1,66,10013,1.0,Manhattan,1
23902905,Shared Room in Midtown East,1429710,Bonnie,Midtown,40.75693,-73.97078,Shared room,63.0,1,18,2019-06-03,1.2,1,56,10022,1.0,Manhattan,1
24041042,"Architect Loft,  btw Soho & Tribeca, Private Roof",12307951,Edouard,Tribeca,40.719159999999995,-74.00442,Entire home/apt,240.0,3,9,2019-06-20,0.63,1,17,10013,1.0,Manhattan,1
24056066,Amazing apartment with Balcony ! GREAT LOCATION!,23989761,Teresa,Upper West Side,40.79094,-73.97459,Entire home/apt,260.0,1,38,2019-07-02,2.56,1,86,10024,1.0,Manhattan,1
24080464,HUGE Luxury Upper East Side 1 Bedroom—Roof Access,19445501,Daniel,Upper East Side,40.76692,-73.95298000000001,Entire home/apt,399.0,2,20,2019-06-23,1.38,1,78,10021,1.0,Manhattan,1
24083340,Your Dream 1 bed Apartment in the heart of SoHo,13460416,Jeremie,Little Italy,40.7193,-73.99781999999999,Entire home/apt,140.0,2,6,2019-07-02,0.41,1,0,10013,1.0,Manhattan,1
24086457,HUGE 3500 sf 3 bed/3 bth Loft in SoHo/Little Italy,181372846,William,Little Italy,40.71841,-73.99753,Entire home/apt,649.0,3,38,2019-06-02,2.59,1,199,10013,1.0,Manhattan,1
24121885,Cozy Private Bedroom Upper East Side,81013659,Milena,Upper East Side,40.7668,-73.954,Private room,100.0,3,64,2019-06-25,4.19,2,275,10021,1.0,Manhattan,1
24149436,Spacious Studio with a Big Balcony,6792120,Gregory,Upper East Side,40.76726,-73.96333,Entire home/apt,165.0,2,42,2019-05-11,2.81,1,81,10065,1.0,Manhattan,1
24164956,Cozy 1 Bedroom Apt~Midtown-East Manhattan NYC!,132492053,Kelley,Midtown,40.75523,-73.97104,Entire home/apt,185.0,1,8,2019-05-21,1.13,1,29,10022,1.0,Manhattan,1
24187794,Renovated 1 BDR Apt~ Heart of Midtown Manhattan ❤️,29582882,Lynn Liz,Midtown,40.75592,-73.96956999999999,Entire home/apt,99.0,2,54,2019-06-20,3.54,1,98,10022,1.0,Manhattan,1
24210296,Private bedroom in Downtown Manhattan,97015202,Maya,SoHo,40.72741,-74.0088,Private room,150.0,1,61,2019-05-31,4.11,1,8,10013,1.0,Manhattan,1
24210400,Large Gorgeous BR in Artist Loft - BEST Location!!,20486410,Miley,Hell's Kitchen,40.75423,-73.99461,Private room,120.0,1,75,2019-06-23,4.93,1,134,10018,1.0,Manhattan,1
24230067,"Beautiful 1 bed, UES - steps from Central Park!",5132019,Jocelyn,Upper East Side,40.77905,-73.95275,Entire home/apt,190.0,2,8,2019-03-05,0.54,1,3,10028,1.0,Manhattan,1
24246039,Central Park West Duplex,106309624,Burt,Upper West Side,40.78723,-73.97031,Entire home/apt,153.0,2,6,2019-04-22,0.41,1,0,10024,1.0,Manhattan,1
24265209,Cozy Apartment,182295691,Doudou,Upper East Side,40.773109999999996,-73.95508000000001,Entire home/apt,150.0,5,10,2019-03-09,0.76,1,25,10075,1.0,Manhattan,1
24287826,Superb Private Bedroom with Private Bath in UPS!,183211558,Linda,Upper East Side,40.77768,-73.94951,Private room,100.0,2,39,2019-06-19,2.58,1,55,10028,1.0,Manhattan,1
24308589,Stunning Central Park 1 bedroom,101328784,Stive Alexander,Upper West Side,40.78243,-73.97265,Entire home/apt,265.0,7,13,2019-05-30,0.98,1,130,10024,1.0,Manhattan,1
24336051,"UWS Gem by Lincoln Center, Julliard & Central Park",183617557,Christine,Upper West Side,40.77598,-73.98917,Entire home/apt,299.0,3,29,2019-01-22,1.96,1,6,10069,1.0,Manhattan,1
24357412,Cozy 1bdr in the heart of Upper East Side,10711933,Nodar,Upper East Side,40.77021,-73.95173,Entire home/apt,170.0,3,3,2019-05-24,0.21,1,0,10021,1.0,Manhattan,1
24360039,Lovely Cozy Studio Upper East Side Manhattan,150629197,Lana,Upper East Side,40.776340000000005,-73.94713,Entire home/apt,168.0,14,17,2019-05-18,1.18,2,95,10028,1.0,Manhattan,1
24412825,Modern Super Clean Midtown Apt in the Heart of NYC,6451492,Tom,Upper East Side,40.76129,-73.9652,Entire home/apt,175.0,2,54,2019-03-27,3.72,1,0,10022,1.0,Manhattan,1
24470373,Large Bedroom Apartment with a Private Bathroom,42993745,Paul,Upper East Side,40.77515,-73.95299,Entire home/apt,299.0,4,1,2019-01-02,0.16,2,0,10028,1.0,Manhattan,1
24475318,Wall Street Luxuriuos apartment Financial District,173369078,Tina,Financial District,40.705870000000004,-74.0118,Private room,139.0,3,15,2019-07-07,1.01,1,338,10004,1.0,Manhattan,1
24498872,Charming Upper West Studio,185067271,Jared,Upper West Side,40.786120000000004,-73.97010999999999,Entire home/apt,85.0,30,6,2019-05-14,0.56,1,15,10024,1.0,Manhattan,1
24510046,NYC with a view,5485647,Chris,Hell's Kitchen,40.76206,-73.99775,Entire home/apt,300.0,3,2,2019-05-19,0.14,1,0,10018,1.0,Manhattan,1
24562197,Cozy room in 2bd apartment in UES,167025338,Ameer,Upper East Side,40.77163,-73.94896999999999,Private room,75.0,14,6,2019-06-22,0.41,2,14,10075,1.0,Manhattan,1
24583029,"Cosy,Elegant 1 Bedroom Apartment in heart of UES!",75302217,C-Van,Upper East Side,40.77883,-73.95528,Entire home/apt,199.0,3,10,2019-06-15,0.7,2,365,10028,1.0,Manhattan,1
24752128,Cozy two bedroom apartment in the Upper East Side,5383703,Alexandra,Upper East Side,40.7648,-73.95862,Entire home/apt,170.0,7,29,2019-06-14,2.06,1,173,10021,1.0,Manhattan,1
24772896,Quaint SoHo Home Away From Home in The Big Apple!,187301833,Sue,SoHo,40.72095,-73.99961,Entire home/apt,210.0,3,34,2019-06-26,2.48,1,37,10013,1.0,Manhattan,1
24804386,Sunny NYC Studio steps from Central Park,1092203,Erin,Upper West Side,40.78277,-73.97604,Entire home/apt,150.0,4,12,2019-03-31,1.55,1,0,10024,1.0,Manhattan,1
24871506,Dreamy centrally located Bedroom with city views!,3480784,Itzi,Little Italy,40.71953,-73.99685,Private room,110.0,2,34,2019-07-01,2.65,1,160,10013,1.0,Manhattan,1
